2624_reviewed	5371_reviewed	1
2624_reviewed	5371_reviewed_mutant_1	0
6118_reviewed	6774_reviewed	1
6118_reviewed	6774_reviewed_mutant_2	0
23163_reviewed	373_reviewed	1
23163_reviewed	375_reviewed_mutant_3	0
27236_reviewed	373_reviewed	1
23647_reviewed_mutant_4	373_reviewed	0
27236_reviewed	377_reviewed_mutant_5	0
10513_reviewed	351_reviewed	1
10513_reviewed	351_reviewed_mutant_6	0
1600_reviewed	333_reviewed	1
1600_reviewed	333_reviewed_mutant_7	0
10370_reviewed	7021_reviewed	1
10370_reviewed_mutant_8	7021_reviewed	0
408_reviewed	5900_reviewed	1
408_reviewed	5900_reviewed_mutant_9	0
3815_reviewed	9402_reviewed	1
1436_reviewed_mutant_10	9402_reviewed	0
22950_reviewed	6521_reviewed	1
22950_reviewed_mutant_11	6521_reviewed	0
580_reviewed	602_reviewed	1
580_reviewed	602_reviewed_mutant_12	0
10755_reviewed	153_reviewed	1
10755_reviewed_mutant_13	153_reviewed	0
1002_reviewed	1500_reviewed	1
1013_reviewed_mutant_14	1500_reviewed	0
5663_reviewed	823_reviewed	1
5663_reviewed	823_reviewed_mutant_15	0
1499_reviewed	9223_reviewed	1
1499_reviewed_mutant_16	9223_reviewed	0
1523_reviewed	5925_reviewed	1
1523_reviewed	5925_reviewed_mutant_17	0
1026_reviewed	7251_reviewed	1
1026_reviewed_mutant_18	7251_reviewed	0
4171_reviewed	4174_reviewed	1
4171_reviewed	4174_reviewed_mutant_19	0
4171_reviewed	8317_reviewed	1
4171_reviewed_mutant_20	8317_reviewed	0
4171_reviewed	4999_reviewed	1
4171_reviewed_mutant_21	4999_reviewed	0
10926_reviewed	4171_reviewed	1
10926_reviewed_mutant_22	4171_reviewed	0
10270_reviewed	4171_reviewed	1
10270_reviewed	4171_reviewed_mutant_23	0
4171_reviewed	4171_reviewed	1
4171_reviewed	4171_reviewed_mutant_24	0
4171_reviewed	6117_reviewed	1
4171_reviewed	6117_reviewed_mutant_25	0
4171_reviewed	5001_reviewed	1
4171_reviewed	5001_reviewed_mutant_26	0
4171_reviewed	4172_reviewed	1
4171_reviewed_mutant_27	4172_reviewed	0
7531_reviewed	994_reviewed	1
7531_reviewed	993_reviewed_mutant_28	0
23048_reviewed	58480_reviewed	1
23048_reviewed	998_reviewed_mutant_29	0
1033_reviewed	51755_reviewed	1
1017_reviewed_mutant_30	1033_reviewed	0
5932_reviewed	5934_reviewed	1
5932_reviewed_mutant_31	5934_reviewed	0
1280_reviewed	3486_reviewed	1
1280_reviewed	3486_reviewed_mutant_32	0
1386_reviewed	4093_reviewed	1
1386_reviewed	4088_reviewed_mutant_33	0
1386_reviewed	4089_reviewed	1
1386_reviewed	4089_reviewed_mutant_34	0
27335_reviewed	595_reviewed	1
27335_reviewed_mutant_35	595_reviewed	0
10928_reviewed	891_reviewed	1
10928_reviewed	891_reviewed_mutant_36	0
1397_reviewed	1397_reviewed	1
1397_reviewed	1465_reviewed_mutant_37	0
27_reviewed	3643_reviewed	1
1445_reviewed_mutant_38	3643_reviewed	0
2065_reviewed	633_reviewed	1
1956_reviewed_mutant_39	633_reviewed	0
405_reviewed	6492_reviewed	1
405_reviewed_mutant_40	6492_reviewed	0
405_reviewed	6492_reviewed_mutant_41	0
266743_reviewed	405_reviewed	1
266743_reviewed_mutant_42	405_reviewed	0
1839_reviewed	7704_reviewed	1
1839_reviewed_mutant_43	7704_reviewed	0
1647_reviewed	5111_reviewed	1
1647_reviewed	5111_reviewed_mutant_44	0
1917_reviewed	5335_reviewed	1
1917_reviewed	5335_reviewed_mutant_45	0
1936_reviewed	3895_reviewed	1
1936_reviewed_mutant_46	3895_reviewed	0
2324_reviewed	309_reviewed	1
2324_reviewed	308_reviewed_mutant_47	0
133522_reviewed	2099_reviewed	1
133522_reviewed	2099_reviewed_mutant_48	0
2099_reviewed	79039_reviewed	1
2099_reviewed	79039_reviewed_mutant_49	0
2099_reviewed	30836_reviewed	1
2099_reviewed_mutant_50	30836_reviewed	0
2224_reviewed	2260_reviewed	1
2224_reviewed_mutant_51	2260_reviewed	0
3836_reviewed	6514_reviewed	1
3838_reviewed_mutant_52	6514_reviewed	0
1616_reviewed	6514_reviewed	1
1616_reviewed	6517_reviewed_mutant_53	0
2901_reviewed	6386_reviewed	1
2901_reviewed	6386_reviewed_mutant_54	0
2901_reviewed	9463_reviewed	1
2898_reviewed_mutant_55	9463_reviewed	0
2896_reviewed	905_reviewed	1
2896_reviewed_mutant_58	905_reviewed	0
2769_reviewed	8601_reviewed	1
2781_reviewed_mutant_59	8601_reviewed	0
2778_reviewed	8601_reviewed	1
10287_reviewed_mutant_60	2778_reviewed	0
3298_reviewed	7329_reviewed	1
3298_reviewed_mutant_62	7329_reviewed	0
3084_reviewed	3984_reviewed	1
3084_reviewed	3984_reviewed_mutant_63	0
4209_reviewed	7531_reviewed	1
10971_reviewed_mutant_64	4209_reviewed	0
3643_reviewed	3667_reviewed	1
3480_reviewed_mutant_65	3667_reviewed	0
3643_reviewed	7531_reviewed	1
3480_reviewed_mutant_66	7531_reviewed	0
3643_reviewed	8651_reviewed	1
3480_reviewed_mutant_67	8651_reviewed	0
3667_reviewed	5747_reviewed	1
3667_reviewed	5747_reviewed_mutant_68	0
3667_reviewed	5602_reviewed	1
3667_reviewed_mutant_69	5602_reviewed	0
3643_reviewed_mutant_70	3667_reviewed	0
3552_reviewed	4692_reviewed	1
3552_reviewed_mutant_71	4692_reviewed	0
10419_reviewed	3717_reviewed	1
10419_reviewed_mutant_72	3717_reviewed	0
3717_reviewed	8651_reviewed	1
3717_reviewed_mutant_73	8651_reviewed	0
10049_reviewed	3875_reviewed	1
10049_reviewed_mutant_74	3875_reviewed	0
4000_reviewed	4000_reviewed	1
4000_reviewed	4000_reviewed_mutant_75	0
4000_reviewed	6720_reviewed	1
4000_reviewed_mutant_76	6720_reviewed	0
4000_reviewed	64428_reviewed	1
26502_reviewed_mutant_77	4000_reviewed	0
596_reviewed	85300_reviewed	1
149428_reviewed_mutant_78	596_reviewed	0
596_reviewed	663_reviewed_mutant_79	0
596_reviewed	7159_reviewed	1
596_reviewed_mutant_80	7159_reviewed	0
57142_reviewed	596_reviewed	1
57142_reviewed	596_reviewed_mutant_81	0
596_reviewed	8678_reviewed	1
596_reviewed	8678_reviewed_mutant_82	0
4790_reviewed	6886_reviewed	1
4790_reviewed_mutant_83	6886_reviewed	0
5788_reviewed	8631_reviewed	1
