850343_reviewed	851611_reviewed	0
850440_reviewed	850889_reviewed	0
854394_reviewed	854539_reviewed	1
854106_reviewed	855600_reviewed	0
852697_reviewed	856105_reviewed	0
851394_reviewed	850643_reviewed	1
850768_reviewed	851162_reviewed	0
851740_reviewed	854939_reviewed	0
851071_reviewed	855974_reviewed	0
851756_reviewed	856309_reviewed	0
851461_reviewed	850562_reviewed	1
850885_reviewed	856898_reviewed	0
856063_reviewed	855591_reviewed	1
851665_reviewed	854673_reviewed	1
856159_reviewed	851025_reviewed	1
853191_reviewed	853846_reviewed	0
854102_reviewed	854102_reviewed	1
850318_reviewed	854710_reviewed	1
854487_reviewed	850304_reviewed	1
851447_reviewed	854835_reviewed	0
851143_reviewed	852003_reviewed	0
852681_reviewed	854933_reviewed	0
852512_reviewed	851097_reviewed	1
850720_reviewed	856908_reviewed	0
855356_reviewed	853320_reviewed	1
851394_reviewed	851475_reviewed	1
852549_reviewed	853062_reviewed	0
852059_reviewed	856254_reviewed	0
852697_reviewed	851514_reviewed	1
853359_reviewed	851744_reviewed	1
853376_reviewed	855664_reviewed	0
855404_reviewed	855520_reviewed	0
856162_reviewed	854745_reviewed	1
853566_reviewed	854922_reviewed	0
856470_reviewed	856470_reviewed	1
850422_reviewed	850551_reviewed	0
850334_reviewed	854084_reviewed	0
851110_reviewed	851567_reviewed	1
851394_reviewed	851580_reviewed	1
852172_reviewed	853080_reviewed	0
851596_reviewed	852459_reviewed	0
852021_reviewed	856255_reviewed	0
851163_reviewed	852062_reviewed	0
854543_reviewed	850889_reviewed	1
851394_reviewed	853811_reviewed	1
852947_reviewed	855049_reviewed	1
856898_reviewed	854627_reviewed	1
854937_reviewed	855515_reviewed	0
855143_reviewed	855613_reviewed	0
853743_reviewed	855184_reviewed	1
850409_reviewed	851723_reviewed	1
850877_reviewed	856422_reviewed	1
852250_reviewed	852235_reviewed	1
855489_reviewed	854023_reviewed	1
856463_reviewed	852995_reviewed	1
852943_reviewed	853053_reviewed	0
856746_reviewed	855838_reviewed	1
851845_reviewed	856000_reviewed	0
853789_reviewed	853418_reviewed	1
855613_reviewed	854229_reviewed	1
851632_reviewed	853048_reviewed	0
855888_reviewed	851827_reviewed	1
851979_reviewed	856924_reviewed	1
851568_reviewed	854382_reviewed	1
856870_reviewed	854740_reviewed	1
850734_reviewed	855013_reviewed	0
852740_reviewed	855429_reviewed	1
856351_reviewed	854078_reviewed	1
854527_reviewed	854667_reviewed	1
856099_reviewed	856891_reviewed	0
852860_reviewed	855821_reviewed	0
851259_reviewed	855538_reviewed	1
854379_reviewed	856076_reviewed	0
852233_reviewed	856352_reviewed	0
854026_reviewed	856097_reviewed	0
856644_reviewed	852809_reviewed	1
851394_reviewed	850361_reviewed	1
853364_reviewed	850504_reviewed	1
851259_reviewed	854221_reviewed	1
852816_reviewed	851775_reviewed	1
854487_reviewed	855789_reviewed	0
852995_reviewed	854021_reviewed	0
852888_reviewed	852931_reviewed	0
851562_reviewed	854351_reviewed	0
856892_reviewed	855478_reviewed	1
854933_reviewed	854999_reviewed	1
854822_reviewed	856566_reviewed	1
852575_reviewed	854433_reviewed	1
852171_reviewed	855468_reviewed	0
852209_reviewed	855090_reviewed	0
853752_reviewed	854740_reviewed	1
856011_reviewed	851095_reviewed	1
854231_reviewed	855114_reviewed	0
851005_reviewed	853857_reviewed	1
856870_reviewed	852334_reviewed	1
851394_reviewed	851756_reviewed	1
855022_reviewed	856753_reviewed	0
851781_reviewed	853702_reviewed	0
851441_reviewed	852788_reviewed	1
851752_reviewed	853892_reviewed	0
852553_reviewed	855727_reviewed	0
851831_reviewed	852523_reviewed	1
853434_reviewed	855724_reviewed	0
851613_reviewed	856674_reviewed	0
852101_reviewed	853733_reviewed	1
853908_reviewed	853332_reviewed	1
851394_reviewed	856521_reviewed	1
853275_reviewed	854922_reviewed	0
851394_reviewed	856356_reviewed	1
856731_reviewed	855512_reviewed	1
853029_reviewed	854162_reviewed	0
851761_reviewed	853371_reviewed	1
852091_reviewed	854345_reviewed	0
852697_reviewed	855660_reviewed	1
854738_reviewed	854738_reviewed	1
856852_reviewed	850406_reviewed	1
850347_reviewed	854188_reviewed	1
854716_reviewed	852755_reviewed	1
855592_reviewed	850694_reviewed	1
853071_reviewed	854543_reviewed	0
854583_reviewed	856601_reviewed	0
853071_reviewed	856292_reviewed	1
852665_reviewed	855539_reviewed	0
854663_reviewed	854675_reviewed	0
852439_reviewed	852107_reviewed	1
852416_reviewed	852996_reviewed	0
851168_reviewed	853982_reviewed	0
855514_reviewed	854221_reviewed	1
853847_reviewed	855664_reviewed	1
851874_reviewed	855489_reviewed	1
850320_reviewed	852106_reviewed	0
853181_reviewed	855655_reviewed	0
851051_reviewed	852499_reviewed	0
851812_reviewed	853463_reviewed	0
856463_reviewed	856264_reviewed	1
852697_reviewed	855104_reviewed	0
855543_reviewed	856846_reviewed	1
855979_reviewed	855979_reviewed	1
851533_reviewed	854085_reviewed	1
851558_reviewed	854646_reviewed	0
