7001_reviewed	25824_reviewed	1
2189_reviewed	2176_reviewed	1
23212_reviewed	84154_reviewed	1
10783_reviewed	140609_reviewed	1
55658_reviewed	55658_reviewed	1
3066_reviewed	283248_reviewed	1
4736_reviewed	6124_reviewed	1
23586_reviewed	56897_reviewed	1
868_reviewed	26003_reviewed	1
5983_reviewed	5981_reviewed	1
4188_reviewed	6944_reviewed	1
3717_reviewed	3717_reviewed	1
9733_reviewed	51574_reviewed	1
329_reviewed	3609_reviewed	1
3309_reviewed	10013_reviewed	1
6464_reviewed	3791_reviewed	1
7179_reviewed	11231_reviewed	1
5252_reviewed	79084_reviewed	1
26973_reviewed	2288_reviewed	1
5894_reviewed	6237_reviewed	1
10413_reviewed	5977_reviewed	1
8260_reviewed	3091_reviewed	1
320_reviewed	9973_reviewed	1
6867_reviewed	8850_reviewed	0
890_reviewed	1027_reviewed	1
8819_reviewed	221937_reviewed	1
3556_reviewed	220972_reviewed	1
4292_reviewed	80125_reviewed	1
51009_reviewed	57142_reviewed	1
65008_reviewed	124995_reviewed	1
6654_reviewed	10818_reviewed	1
3315_reviewed	3476_reviewed	1
4711_reviewed	23788_reviewed	1
83593_reviewed	10513_reviewed	1
10159_reviewed	84317_reviewed	1
10014_reviewed	5587_reviewed	1
571_reviewed	7874_reviewed	1
55957_reviewed	4603_reviewed	1
9318_reviewed	5687_reviewed	1
25793_reviewed	3190_reviewed	1
3276_reviewed	6829_reviewed	1
10188_reviewed	998_reviewed	1
7532_reviewed	8496_reviewed	1
1796_reviewed	25_reviewed	1
5926_reviewed	5925_reviewed	1
56254_reviewed	79577_reviewed	1
149041_reviewed	3857_reviewed	1
5728_reviewed	3326_reviewed	1
5686_reviewed	9861_reviewed	1
7251_reviewed	7514_reviewed	1
8178_reviewed	11267_reviewed	1
4543_reviewed	10949_reviewed	1
367_reviewed	2071_reviewed	1
64127_reviewed	90933_reviewed	1
8945_reviewed	114088_reviewed	1
57798_reviewed	3066_reviewed	1
9555_reviewed	9203_reviewed	1
217_reviewed	23410_reviewed	1
8624_reviewed	56984_reviewed	1
5693_reviewed	5694_reviewed	1
81603_reviewed	148022_reviewed	1
4609_reviewed	10808_reviewed	1
983_reviewed	23411_reviewed	1
149041_reviewed	6137_reviewed	1
5984_reviewed	5985_reviewed	1
64326_reviewed	8451_reviewed	1
10938_reviewed	64780_reviewed	1
11346_reviewed	5501_reviewed	1
5265_reviewed	84447_reviewed	1
3996_reviewed	10048_reviewed	1
6478_reviewed	4899_reviewed	1
4281_reviewed	10615_reviewed	1
10291_reviewed	3312_reviewed	1
972_reviewed	22820_reviewed	1
9015_reviewed	8125_reviewed	1
9733_reviewed	64852_reviewed	1
57154_reviewed	23396_reviewed	1
121441_reviewed	10574_reviewed	1
23090_reviewed	4086_reviewed	1
23451_reviewed	9092_reviewed	1
998_reviewed	392_reviewed	1
10399_reviewed	2534_reviewed	1
138639_reviewed	5519_reviewed	1
10933_reviewed	8089_reviewed	1
29966_reviewed	7871_reviewed	1
4843_reviewed	4843_reviewed	1
5925_reviewed	8850_reviewed	1
137886_reviewed	5501_reviewed	1
387_reviewed	392_reviewed	1
5127_reviewed	7534_reviewed	1
8897_reviewed	9110_reviewed	1
255967_reviewed	26986_reviewed	1
84678_reviewed	2353_reviewed	1
3092_reviewed	9026_reviewed	1
841_reviewed	7185_reviewed	1
1848_reviewed	4849_reviewed	0
7325_reviewed	6477_reviewed	1
4869_reviewed	54881_reviewed	1
1457_reviewed	6625_reviewed	1
23048_reviewed	8976_reviewed	1
80199_reviewed	27152_reviewed	1
1408_reviewed	26271_reviewed	0
51320_reviewed	10189_reviewed	1
387_reviewed	1609_reviewed	1
55142_reviewed	55559_reviewed	1
3068_reviewed	9343_reviewed	1
3066_reviewed	3297_reviewed	1
317_reviewed	842_reviewed	1
5451_reviewed	6256_reviewed	1
328_reviewed	351_reviewed	1
8517_reviewed	59343_reviewed	1
5034_reviewed	51430_reviewed	1
5468_reviewed	10273_reviewed	1
