4176_reviewed	51562_reviewed	1
30845_reviewed	64145_reviewed	1
84676_reviewed	7334_reviewed	1
1665_reviewed	6882_reviewed	0
6122_reviewed	6202_reviewed	1
5618_reviewed	8676_reviewed	0
84946_reviewed	705_reviewed	1
1891_reviewed	64087_reviewed	1
51666_reviewed	6788_reviewed	0
3320_reviewed	6780_reviewed	0
22948_reviewed	2821_reviewed	0
4790_reviewed	5716_reviewed	1
7137_reviewed	7139_reviewed	1
7319_reviewed	7405_reviewed	0
112752_reviewed	816_reviewed	0
3313_reviewed	64963_reviewed	0
5886_reviewed	6626_reviewed	0
51256_reviewed	1859_reviewed	1
10146_reviewed	2597_reviewed	0
6256_reviewed	10891_reviewed	1
898_reviewed	993_reviewed	1
3320_reviewed	6202_reviewed	0
54556_reviewed	9575_reviewed	0
10987_reviewed	351_reviewed	1
5881_reviewed	2099_reviewed	1
10602_reviewed	57605_reviewed	0
5800_reviewed	6388_reviewed	1
26234_reviewed	51647_reviewed	1
54780_reviewed	7014_reviewed	0
10121_reviewed	2017_reviewed	0
1956_reviewed	27040_reviewed	1
10399_reviewed	2534_reviewed	1
8945_reviewed	96459_reviewed	1
255967_reviewed	27161_reviewed	0
604_reviewed	1487_reviewed	1
79657_reviewed	116143_reviewed	1
2130_reviewed	56257_reviewed	0
286826_reviewed	55957_reviewed	1
6493_reviewed	7334_reviewed	0
5289_reviewed	9711_reviewed	1
2773_reviewed	7337_reviewed	0
4609_reviewed	5250_reviewed	1
4602_reviewed	898_reviewed	0
4170_reviewed	94122_reviewed	0
55723_reviewed	84529_reviewed	1
2101_reviewed	7520_reviewed	0
5578_reviewed	8767_reviewed	0
158297_reviewed	90060_reviewed	0
375_reviewed	55738_reviewed	1
1956_reviewed	26270_reviewed	1
1759_reviewed	23048_reviewed	1
7157_reviewed	7283_reviewed	0
51667_reviewed	9627_reviewed	1
8314_reviewed	5931_reviewed	1
8243_reviewed	9531_reviewed	0
4172_reviewed	56897_reviewed	0
10419_reviewed	5705_reviewed	0
5499_reviewed	5925_reviewed	1
2534_reviewed	10278_reviewed	1
1051_reviewed	84206_reviewed	0
8175_reviewed	6631_reviewed	1
7157_reviewed	10848_reviewed	1
51185_reviewed	5597_reviewed	0
89870_reviewed	7408_reviewed	1
5887_reviewed	5707_reviewed	1
8648_reviewed	595_reviewed	1
51574_reviewed	6175_reviewed	1
3320_reviewed	8237_reviewed	0
79155_reviewed	7132_reviewed	1
5887_reviewed	9531_reviewed	0
11319_reviewed	8945_reviewed	0
4087_reviewed	4089_reviewed	0
2547_reviewed	580_reviewed	1
79084_reviewed	3187_reviewed	1
8065_reviewed	30837_reviewed	1
10078_reviewed	4654_reviewed	0
1676_reviewed	79083_reviewed	0
4868_reviewed	998_reviewed	0
23451_reviewed	7392_reviewed	0
1812_reviewed	22820_reviewed	1
1173_reviewed	51177_reviewed	0
3091_reviewed	22933_reviewed	1
4722_reviewed	509_reviewed	1
26088_reviewed	4037_reviewed	1
2060_reviewed	162_reviewed	1
3654_reviewed	6134_reviewed	0
4921_reviewed	919_reviewed	0
11075_reviewed	56159_reviewed	1
10365_reviewed	5888_reviewed	0
7013_reviewed	7403_reviewed	0
254225_reviewed	7316_reviewed	1
5929_reviewed	430_reviewed	1
3093_reviewed	91445_reviewed	1
94_reviewed	23089_reviewed	1
134353_reviewed	54971_reviewed	0
140801_reviewed	6142_reviewed	1
3837_reviewed	6772_reviewed	0
6191_reviewed	7535_reviewed	0
10153_reviewed	3066_reviewed	0
5252_reviewed	8243_reviewed	1
27101_reviewed	3178_reviewed	0
51397_reviewed	6772_reviewed	0
22938_reviewed	8539_reviewed	1
23350_reviewed	5983_reviewed	0
54815_reviewed	6625_reviewed	0
10256_reviewed	114822_reviewed	1
7392_reviewed	7392_reviewed	1
3006_reviewed	54386_reviewed	0
317_reviewed	5682_reviewed	0
27127_reviewed	64750_reviewed	0
9001_reviewed	9146_reviewed	1
3716_reviewed	3572_reviewed	1
56911_reviewed	257397_reviewed	1
81847_reviewed	10038_reviewed	1
1457_reviewed	11140_reviewed	1
8878_reviewed	5295_reviewed	1
2114_reviewed	51692_reviewed	0
9218_reviewed	9600_reviewed	1
22808_reviewed	920_reviewed	0
8260_reviewed	80155_reviewed	1
10383_reviewed	51434_reviewed	0
